x1,x2,target
-1.0103503946535792,0.49426517016800897,0
1.8573825354037101,-0.7022086730611685,1
0.9473691188447861,-0.9369103317305146,1
0.5202769656628706,-0.15726791513737795,1
0.5743115791024057,-0.8039362537920928,1
-0.17430124114910867,0.7012264260293268,0
-1.1292111584027544,0.3325831722978432,0
1.467165534606999,-0.10416982134765318,1
1.0262516520465477,-0.3869993746329686,1
0.1766404578814006,0.31435797008381383,1
-1.0899161719493156,0.414952024111648,0
0.5881437251572648,0.3686944371409412,0
0.17947627928274584,0.6661018954494256,0
0.13376880568989163,0.2883223720498538,1
-0.4721456968153849,0.24524515697024157,0
0.37627775071700903,0.8447889904499026,0
1.8100740075073607,-0.18846849437422514,1
-0.058022276928934,0.835096317175687,0
-0.8785801583193958,0.5101628816053358,0
0.9951781489328191,0.554178233810702,0
0.7554322933852232,0.16644385712536708,0
0.08524524088022065,1.235471814645113,0
-0.567137892528444,1.1615462667352559,0
-0.11607264290254626,0.19336084676342238,1
-0.03839066743260039,0.1528936890664594,1
0.13166506639791783,1.2651397466963081,0
1.206680113932769,-0.6842228208238651,1
0.03754689168363119,1.3471278823520012,0
1.1248255176677522,0.7642591081031652,0
1.1377088961135648,0.19457622090974785,0
1.6542937812677578,-0.16031576071468587,1
1.5700648164238176,0.126161556636455,1
-0.7715457451570599,0.2979731501589139,0
0.41772291082926044,0.483046705541667,0
0.558293236461281,-0.41147251704807825,1
1.0906676168545024,-1.0211253335610975,1
0.9581380024433994,0.9095121278244314,0
1.3002999030158293,-0.5376279471524619,1
1.9613525595639467,-0.15351388014235043,1
1.3150916721249932,-0.3470578997102912,1
1.2918312255070428,-0.4818536297623707,1
0.24211938195820817,1.462546464426992,0
-0.9555571557327681,-0.17445810147463503,0
1.44349403962401,0.05157517120416816,1
-0.3903399369975051,1.3414328189163491,0
0.14261369420224998,0.8058093198701353,0
-1.1737271688406303,0.43110523648151594,0
1.006458804509806,0.21496180906183554,0
-0.06747934656219073,1.031710443417693,0
0.37900462298386073,0.4891849937723102,0
1.8209093722750942,0.8607945589841168,1
0.7609363873801435,-0.723165733993529,1
-0.5185319540483245,0.6880290239156404,0
-1.0865910742634775,0.6390390785943831,0
0.35534767085853114,-0.14456265376026836,1
-0.654094717613823,0.23172725927850263,0
-0.7797580123068643,0.758274051932192,0
-0.7312446154331474,0.6371609873684598,0
-0.09224046286708332,0.03100579682344869,1
1.9536821983458683,0.06968505864155883,1
2.349255922489008,0.13574307268812774,1
-0.1353915354352004,0.613836655804354,1
0.8986003994788053,0.1018530605847795,0
-0.2594019760806052,-0.08505563690719903,1
-1.1680373710983125,-0.151160938563229,0
0.6891657230542525,-0.5634400486423409,1
1.1600337246816348,0.26219378760880635,0
-0.2746313425130533,0.8313097569857708,0
0.3964830661366862,-0.17175112580454188,1
-0.5000868137708003,0.9414962447659649,0
-0.09441167155735833,0.9906510268459676,0
0.5786583847088405,-0.7303322022351628,1
1.7981874600135286,-0.27882256544213646,1
2.4190129637574214,0.2227964087352329,1
1.273203252128849,0.04497860912821516,1
-0.3507426611595846,1.0000659552854827,0
-0.39286047253640693,0.965331197513325,0
0.47725807248803076,0.18134713114206272,1
-0.8724066067939353,0.25360104221609325,0
0.25919218456560933,-0.027200123278463106,1
0.9419040620313819,0.49318180391118543,0
0.8729221754156656,-0.1882617021951678,0
2.014380188572046,0.1677344894508466,1
2.0441379580241485,0.9173536174611686,1
0.4539656906973504,-0.08825700852174245,0
0.9614359100135501,0.8625352626272538,0
-1.06199698547224,0.04499815053296219,0
0.6513928286211242,-0.533789665116752,1
0.2914502228957751,0.7800405555921281,0
-0.02659156854519626,0.735758877236343,0
1.3631235827529289,-0.38431884015592926,1
2.4675836925939403,0.7463306350586264,1
1.9843880909365723,0.2902976840510443,1
-0.7799499077392896,0.8672446623595264,0
-1.2356787346674507,0.6155524115409253,0
-0.091985156531387,-0.046063419824713736,1
-0.12506828039636192,0.8476634197128928,0
1.1887226749976585,0.2225340311131962,0
0.08983540281188046,1.1451420355258128,0
0.24226328338591116,0.3657144128316206,1
0.5283246389529154,0.5957334224979105,0
1.404428241884611,-0.15255518862785436,1
0.22555895533057183,1.0001660893446656,0
1.729605060676573,0.5322708944463764,1
1.637696026216699,-0.26112427795568066,1
-1.1376726097663683,0.8979622026216509,0
-0.007539029151559629,-0.2355969843093736,1
0.0789960669031132,-0.5036896598041468,1
0.17296661804434987,-0.3169964420557439,1
-0.6308793118997554,0.824778881636544,0
-1.2359423244652943,0.652920291536661,0
1.570889517652728,-0.43617940782564235,1
-0.6744315824486431,0.6274399980771386,0
-0.39109378072880097,1.1759510631001553,0
2.01722480279981,-0.03149224466988419,1
-1.6084895832350559,0.5045717609473932,0
-0.8049082891375091,0.7876906041156225,0
0.7222142499392427,-0.7043779628454956,1
1.8703559050402672,0.24883162027739666,1
-0.46357076010870446,0.998005775437181,0
1.0618313778782422,0.23927530159919988,0
-0.5834909634136138,0.5929410966382762,0
1.422344341603065,-0.605451007254955,1
0.6299883155611538,0.3634572810094775,0
0.28246621717366605,0.724610698834952,0
1.170212678852296,0.5357722912231521,0
2.382597453395005,0.12359415173964228,1
-1.5060698435295765,0.7589267067861032,0
-0.3344995860930258,-0.06946148028667547,1
1.9316311093342182,0.5138322445802336,1
0.8309484685425722,-0.29654551816298613,1
1.5899543803911353,0.3005084688515336,1
0.8104759987248853,-0.4988682346049373,1
0.12532506384180164,0.6591244309802853,0
-0.8739325983617137,0.6368931931194904,0
1.1522211209850721,-0.6745202245401104,1
2.004980923222254,0.0006179176844602896,1
0.22999393301341764,1.032972477534133,0
0.7009908949265783,0.6211346920207986,0
